geoid10,precinct
360050093006000,41
360050093006017,41
360050019002008,40
360050019002011,40
360050516002004,45
360050516005016,45
360050435001008,50
360050019004008,40
360050435001029,50
360050293021001,50
360810051001000,114
360050295004001,50
360050309001003,50
360050309001004,50
360050335002009,50
360050335002012,50
360050448002000,47
360050397001000,52
360050385004003,48
360050060001016,43
360050123003006,43
360050380004007,47
360050404001003,47
360050302003008,45
360050276000002,
360810663003004,104
360810659002005,104
360050504001022,45
360050504001034,45
360050504001035,45
360050516005017,45
360050516005014,45
360050504001039,45
360050504001033,45
360050516005001,45
360050411001001,52
360050419007001,52
360050449011003,47
360050449021001,47
360050449022001,47
360050451022008,47
360050451022002,47
360050414004005,47
360050418001008,47
360050391003000,48
360050373002004,48
360050369011001,48
360050373002003,48
360050371004001,48
360050371002003,48
360050389005001,48
360050391002003,48
360050393002002,48
360050365011001,48
360050363006005,48
360050363002000,48
360050369022001,48
360050189001010,44
360050063001005,44
360050063001003,44
360050048001003,43
360050063001004,44
360050063002021,40
360050183022002,44
360050069002004,40
360050063002039,40
360050016004010,43
360050016004009,43
360050072003004,43
360050042005000,43
360050078004002,43
360050092003003,43
360050078001004,43
360050020002001,43
360050098004001,43
360050020002000,43
360050004001001,43
360810022002001,102
360050090000007,
360050288004003,49
360050288001003,49
360050250001004,49
360050276001001,45
360050276001016,45
360050293022004,50
360050283002005,50
360050297001003,50
360050277001000,50
360050435001031,50
360050462021009,47
360050358003002,47
360050399015000,52
360050375042001,48
360050264003000,45
360050067002002,40
360050167002000,42
360050232001002,49
360050309002003,50
360050399011001,52
360050405011000,52
360050237031001,46
360050237021001,46
360050237021003,46
360050383013001,46
360050383011000,46
360050403023000,52
360050419004008,52
360050425006001,52
360050415001000,52
360050405013002,52
360050383021000,48
360050397002002,52
360050385001001,48
360050316001004,49
360050318002003,49
360050318002006,49
360050316002005,49
360050360002002,49
360050360002001,49
360050312001002,49
360050312001001,49
360050110001010,45
360050110001018,45
360050090001001,43
360050118001025,45
360050110001011,45
360050138002009,45
360050319001002,50
360050141003005,42
360050069001002,40
360050141003002,42
360050069001006,40
360050071002002,40
360050185001008,42
360050185001002,42
360050145001001,42
360050185004000,42
360050133003000,42
360050077001011,40
360050067001005,40
360050073003002,40
360050284001026,45
360050200001011,45
360050096002001,45
360050096002018,43
360050300005000,45
360050300005001,45
360050266013002,45
360050300006002,45
360050266011004,45
360050266023002,45
360050266023001,45
360050205012001,46
360050213022002,44
360050213022003,44
360050310002008,49
360050462011034,45
360050310001004,49
360050310001000,49
360050276001014,45
360050224043002,49
360050230001003,49
360050220001000,49
360050230001008,49
360050236002001,49
360050236002002,49
360050062001002,43
360050062005000,43
360050244001000,49
360050274011000,45
360050076001001,43
360050076001000,43
360050002003017,43
360050002003020,43
360050002003025,43
360050002003027,43
360050002003022,43
360050071002016,40
360050183022003,44
360050093001010,41
360050185003005,42
360050028001014,43
360050042006000,43
360050004004006,43
360050053001001,46
360050401002002,52
360050424002000,47
360050430001002,47
360050426002009,47
360050460001003,47
360050426006001,47
360050458003000,47
360050426005001,47
360050456002001,47
360050484002014,47
360050019003038,40
360050019003036,40
360050019003017,40
360050019003008,40
360050019005001,41
360050060001018,48
360050220001009,48
360050019004003,40
360050054001001,43
360050056001000,43
360050054001000,43
360050050014000,43
360050293021000,50
360050368002002,47
360050372001000,47
360050429011001,52
360050334001021,52
360050093001020,41
360050367001003,48
360050153001000,42
360050161004001,42
360050274011004,45
360050274012002,45
360050274023002,45
360050184002001,45
360050274013011,45
360050184003007,45
360050164001005,45
360050274021005,45
360050274021010,45
360050274014021,45
360050392001001,47
360050390001000,47
360050404003002,47
360050398001002,47
360050431008001,52
360050431005001,52
360050378002000,47
360050378003000,47
360050392002002,47
360050378001000,47
360050374002000,47
360050380004004,47
360050363004002,48
360050161002002,42
360050161002001,42
360050157001001,43
360050185003001,42
360050135002000,42
360050133002002,42
360050200002000,49
360050200002001,49
360050204001001,45
360050206012000,45
360050222001002,43
360050206012001,45
360050204002003,45
360050222004000,43
360050092003000,43
360050206012008,45
360050200001004,45
360050200001002,45
360050456001002,47
360810033001006,114
360810051002005,114
360050319001001,50
360050118001022,45
360050098003006,43
360050462011023,45
360050110001019,45
360050309002008,50
360050067001004,40
360050069001003,40
360050069001004,40
360050071002005,40
360050145001000,42
360050141002005,42
360050133001000,42
360050075002000,40
360050043001001,40
360050037001000,40
360050393001000,48
360050425007000,52
360050425005000,52
360050205011012,44
360050201001006,44
360050205011006,46
360050205014002,46
360050205014000,46
360050213012001,46
360050213022001,44
360050213023000,44
360050201001003,44
360050310001010,49
360050310002014,49
360050310001005,49
360050310001003,49
360050310001001,49
360050218003001,43
360050220001012,48
360050218004001,49
360050062005001,43
360050246001002,49
360050064004001,43
360050228001002,49
360050064001002,43
360050002003014,43
360050051001007,40
360050071002007,40
360050071002006,40
360050093002001,41
360050077001008,40
360050028001003,43
360050028001004,43
360050386001000,47
360050267013001,50
360050426002000,47
360050426002005,47
360050426006002,47
360050426001005,47
360050460001000,47
360050448001003,47
360050448001001,47
360050426004001,47
360050426003001,47
360050456001006,47
360050456002004,47
360050484002005,47
360050484002008,47
360050484002015,47
360050456002000,47
360050019003021,40
360050019003009,40
360050019003010,40
360050019003030,40
360050060001004,48
360050220001008,48
360050361002001,48
360050028001008,43
360050392002001,47
360050462018000,45
360050462023004,47
360050376002004,47
360050334001030,49
360050336004002,49
360050143001001,42
360050132002000,45
360050365022001,48
360810161001000,114
360050161001006,42
360050153001004,42
360050157002000,42
360050276001023,45
360050264001007,45
360050274011002,45
360050274012005,45
360050274014007,45
360050164001004,45
360050166001001,45
360050166001000,45
360050274014010,45
360050274014006,45
360050274013008,45
360050274021004,45
360050274021006,45
360050274014023,45
360050160002006,45
360050378001003,47
360050422002002,47
360050406002001,47
360050434004005,47
360050434004001,47
360050434003001,47
360050398003002,47
360050398002001,47
360050421001002,52
360050423002003,52
360050431002001,52
360050374002003,47
360050334001001,52
360050456003015,47
360050462021006,47
360050345002008,50
360050323004001,50
360050323004005,50
360050051001003,40
360050065001003,40
360050051002003,40
360050051002005,40
360050043002005,40
360050043002001,40
360050025005001,40
360050181011003,44
360050173003000,44
360050173001004,44
360050141001006,42
360050288002002,49
360050286002001,49
360050296001016,49
360050387002000,48
360050276001025,45
360050204003003,45
360050204003000,45
360050204003001,45
360050202001004,45
360050206011001,45
360050206011003,45
360050092004000,43
360050206011002,45
360050202002003,45
360050002003005,43
360050314002006,49
360050462025007,47
360050356002003,47
360050356002010,47
360050310002000,49
360050092003004,43
360050205011009,44
360050001001001,114
360050284001017,45
360050031001008,40
360050093000003,
360050129011005,41
360050048001000,43
360050002003003,43
360050387001006,48
360050415005000,52
360050407021001,52
360050415006002,52
360050397001003,48
360050389003000,48
360050397001010,48
360050397001004,48
360050389001005,48
360050423003001,52
360050425006000,52
360050425002000,52
360050201001001,44
360050201001018,44
360050201001000,44
360050213012003,46
360050211002000,44
360050213012002,46
360050215013001,46
360050085002001,41
360050079003000,40
360050083001001,41
360050083001002,41
360050083003000,41
360050085001002,41
360050093001019,41
360050093001000,41
360050093001006,41
360050093001041,41
360050093001014,41
360050093001043,41
360050093001042,41
360050266023004,45
360050300001003,45
360050264004004,45
360050264003005,45
360050194001006,45
360050194001037,45
360050194001012,45
360050096002005,43
360050264002000,45
360050117002025,41
360050117002015,41
360050117002010,41
360050337003002,50
360050337003000,50
360050345001007,50
360050435001028,50
360050335002005,50
360050335001004,50
360810145002000,114
360050335002006,50
360050309004001,50
360050293024005,50
360050293024004,50
360050297001007,50
360050295001003,50
360050295002002,50
360050293024008,50
360050293024009,50
360050289003005,50
360050287001005,50
360050073001001,40
360050073002000,40
360050035001001,40
360050033001000,40
360050031001010,40
360050090001009,43
360050199004003,44
360050189001001,44
360050189003002,44
360050189003003,44
360050189003000,44
360050211002001,44
360050211001001,44
360050219001008,44
360050197003000,44
360050221013001,44
360050197003001,44
360050181021002,44
360050245013000,46
360050215022001,46
360050076004002,43
360050218002001,43
360050076003001,43
360050076003000,43
360050068001000,43
360050224043001,49
360050238003001,49
360050246002000,49
360050252001002,49
360050252001001,49
360050232001000,49
360050244002001,49
360050194001032,45
360050096002012,43
360050138001008,45
360050118001006,45
360050243001000,46
360050063006003,44
360050061003005,44
360050145004002,42
360050090002005,45
360050090002014,45
360050110001015,45
360050138001005,45
360050194001020,45
360050125002002,42
360050194001015,45
360050194001007,45
360050276001026,45
360050240001007,49
360050240001008,49
360050484002011,47
360050462021013,47
360050386004003,47
360050382002002,47
360050386004004,47
360050386001003,47
360050386007000,47
360050462025000,47
360050462011012,45
360050484002001,47
360050456003025,47
360050456003012,47
360050504001006,45
360050456003029,47
360050456003000,47
360050429012000,52
360050419002000,52
360050077001000,40
360050087001004,41
360050087001003,41
360050131001000,41
360050131002000,41
360050131002005,41
360050127012002,41
360050125001004,42
360050087004001,41
360050160001006,45
360050160004002,45
360050152002002,45
360050152002005,45
360050118003011,45
360050132004002,45
360050132001002,45
360050132005002,45
360050132003003,45
360050132003001,45
360050319000001,
360050323004003,50
360050337002001,50
360050210028000,43
360050210024001,43
360050061002001,44
360050028003001,43
360050205011008,46
360050023001005,40
360050302001002,45
360810031002003,114
360050302005005,45
360050033003003,40
360050027021001,40
360050200002011,45
360050096002025,45
360050300002000,45
360050300005002,45
360050300003001,45
360050300002005,45
360050266022003,45
360050266023000,45
360050266021002,45
360050284001022,49
360050264003002,45
360050184004003,45
360050264002008,45
360050309002009,50
360050343001002,50
360050345001003,50
360050337003009,50
360050335001008,50
360050309004000,50
360810171001027,108
360050297003003,50
360050297002002,50
360050297001008,50
360050295001002,50
360050295001001,50
360050293023002,50
360050287001004,50
360050073001004,40
360050035001002,40
360050079004002,40
360050235023000,46
360050046001003,43
360050038001003,43
360050042003004,43
360050098005001,43
360050199003000,44
360050199002000,44
360050211004001,44
360050213024001,44
360050213022000,44
360050219001003,44
360050065004003,40
360050065001002,40
360050245011000,46
360810916013018,100
360050215011000,46
360050215024000,46
360050224031002,49
360050230002000,49
360050230001006,49
360050230002001,49
360050238003003,49
360050238002002,49
360050205022000,46
360050248003001,49
360050248003002,49
360050244002004,49
360050244002005,49
360050252001003,49
360050194001003,45
360050098003007,43
360050090001003,43
360810657021005,104
360810625001002,104
360050090000005,
360050118001004,45
360050138001047,45
360050138001046,45
360050516005015,45
360050516000001,
360050090002000,45
360050166002004,45
360050194001001,45
360050276001008,45
360050296001000,49
360050256001007,49
360050218002000,43
360050302001001,45
360050484002017,47
360050382002001,47
360050386008000,47
360050462022006,47
360050462023002,47
360050462022008,47
360050456003028,
360050456003027,47
360050456003030,47
360050419005000,52
360050332011002,49
360050336006001,49
360050336002001,49
360050332024000,49
360050374002005,47
360050372002006,47
360050345001002,50
360050372001003,47
360050376002003,47
360050359001000,48
360050161001005,42
360050161001004,42
360050161001000,42
360050361003000,48
360050157003003,42
360050157001002,42
360050123003003,42
360050185002000,42
360050185003000,42
360050135003000,42
360050133002001,42
360050077001005,40
360050077001006,40
360050079001001,40
360050129011007,41
360050085003000,41
360050129011006,41
360050131002004,41
360050160002010,45
360050274021011,45
360050162002002,45
360050144003001,45
360050144005000,45
360050158001003,45
360050300002003,45
360050160003006,45
360050144006002,45
360050144006007,45
360050132002002,45
360050132000001,
360050138001027,45
360050351003001,50
360050141003006,42
360050069001001,40
360050067001002,40
360050185001009,42
360050185001004,42
360050185001007,42
360050141002000,42
360050141002006,42
360050185005003,42
360050071002011,40
360050043001000,40
360050027023000,40
360050027022002,40
360050033003000,40
360050073003000,40
360050096002023,45
360050096002020,45
360050096001004,43
360050300002002,45
360050300002006,45
360050300001002,45
360050300001001,45
360050266011001,45
360050266023003,45
360050266023005,45
360050266023006,45
360050264003007,45
360050194001022,45
360050284001019,49
360050330001004,49
360050264003006,45
360050264002003,45
360050215011002,46
360050213012006,46
360050201001019,44
360050310003007,49
360050310001009,49
360050284001000,49
360050028001000,43
360050334001036,49
360050224012003,49
360050224041001,49
360050230001000,49
360050230001002,49
360050236001001,49
360050240003005,48
360050062001003,43
360050240002000,49
360050218005004,43
360050218003003,43
360050064001004,43
360050002003019,43
360050071002010,40
360050143001014,42
360050065001000,40
360050143001005,42
360050063002012,44
360050125001005,42
360050093002009,41
360050185003006,42
360050044004002,43
360050004004005,43
360050194001016,45
360050199004001,44
360050093001029,41
360050093001028,41
360050089001000,41
360050115021018,41
360050127011002,41
360050127011001,41
360050121011001,42
360050119004000,41
360050119002002,41
360050093002004,41
360810016001003,102
360050138000001,
360050118003003,45
360050138002005,45
360050138001028,45
360050138001045,45
360050138001003,45
360050138002010,45
360050118002000,45
360050132003008,45
360050118002003,45
360050118002023,45
360050118002029,45
360050118002030,45
360050118001009,45
360050118002014,45
360050118002015,45
360050504001001,45
360050504001036,45
360050516001012,45
360050516001015,45
360050241005000,46
360050235013000,46
360050231001004,46
360050379001003,48
360050379001004,48
360050231001012,48
360050379004000,46
360050379001002,48
360050379005000,46
360050395002000,48
360050395001005,48
360050395002004,48
360050184001003,45
360050184004004,45
360050184003002,45
360050002002006,43
360050074002001,43
360050086002000,43
360050096002008,43
360050096002011,43
360050194001017,45
360050004003001,43
360050004004008,43
360050090002013,45
360050289001003,50
360050337003008,50
360050345001005,50
360050351003004,50
360050351001002,50
360050285004001,50
360050285004000,50
360050287002000,50
360050283002007,50
360050233011001,46
360050241001002,46
360050233013001,46
360050227031002,44
360050229022001,44
360050229014000,46
360050229014001,46
360050221012001,44
360050223002000,44
360050209004001,44
360050223004001,44
360050181011001,44
360050181011000,44
360050175003000,44
360050175002001,44
360050225002000,44
360050171001000,44
360050244002007,49
360050210012001,43
360050216012004,43
360050216021000,43
360050072001001,43
360050072002001,43
360050210025002,43
360050092001001,43
360050048002002,43
360050048002003,43
360050028001007,43
360050068002001,43
360050024001002,43
360050084002000,43
360050098003001,43
360050068003000,43
360050413003000,52
360050273002000,50
360050201001008,44
360050269001003,52
360810033001002,114
360050332013000,49
360050323004000,50
360050332021000,49
360050332012000,49
360050332013001,49
360050374002008,47
360050338001001,47
360050370003002,47
360050235024002,46
360050372002007,47
360050342001002,47
360050342002000,49
360050370001001,47
360050348001008,47
360050344002007,49
360050330004003,49
360050340002003,49
360050340002005,49
360050328001002,49
360050328001003,49
360050328004000,49
360050330003003,49
360050218005005,43
360050093006030,41
360050334001016,52
360050125002003,42
360050151003001,42
360050019003013,40
360050302005006,45
360050462016001,45
360050093001034,41
360050462013007,45
360050462013001,45
360050027012001,40
360050379002000,46
360050216024000,43
360050144004001,45
360810625002005,104
360050173004000,44
360050063002031,40
360050024000002,
360050189002001,44
360050002002003,43
360050019002005,40
360050209004002,44
360050159002000,41
360050087002001,41
360050087003000,41
360050087003001,41
360050079002001,40
360050083001000,41
360050079003001,40
360050083002000,41
360050085002003,41
360050085004000,41
360050093001036,41
360050125001003,42
360050119001000,41
360050123003002,42
360050229012000,46
360050385002002,48
360050395001004,48
360050264002005,45
360050184004001,45
360050184003000,45
360050184003001,45
360050194001036,45
360050166002000,45
360810006002002,102
360050078003000,43
360050098001000,43
360050074002002,43
360050074003000,43
360050074001002,43
360050086001001,43
360050098002003,43
360050090001008,43
360050345001008,50
360050351002002,50
360050283002002,50
360050283002003,50
360050281001001,50
360050279004001,50
360050435001022,50
360050435001023,50
360050421005001,52
360050409001000,52
360050287003001,50
360050277003001,50
360050395004009,48
360050375042002,48
360050375043000,48
360050194001033,45
360050138001030,45
360050160003005,45
360050138001037,45
360050193003002,44
360050189001002,44
360050201001013,44
360050227011001,46
360050251004000,46
360050251003001,46
360050241002001,46
360050241001001,46
360050241003000,46
360050227011000,46
360050227013000,46
360050229011000,46
360050233021002,46
360050462021016,47
360050233021001,46
360050229015002,46
360050229015000,46
360050219001004,44
360050221013000,44
360050221021000,44
360050223002001,44
360050223003001,44
360050209004000,44
360050225005000,44
360050197001000,44
360050179021000,44
360050177011002,44
360050175004001,44
360050175003001,44
360050338002001,49
360050340002000,49
360050368001005,47
360050344002002,47
360050344002004,49
360050338004001,49
360050330001002,49
360050218005003,43
360050210014002,43
360050334001019,49
360050093006037,41
360050024000001,
360050117000002,
360050093006038,41
360050425003005,52
360050257001007,46
360050118001007,45
360050399023001,46
360050343001000,50
360050335002000,50
360050269003000,52
360050267021001,50
360050267025000,50
360050267026001,50
360050263002000,52
360050265004001,52
360050253001000,52
360050237032000,46
360050237043000,46
360050401002000,52
360050330002001,49
360050386001004,47
360050273003000,50
360050309000001,
360050462021010,47
360050337003003,50
360050337002006,50
360050067003002,40
360050023001004,40
360050210026000,43
360050210013001,43
360050302002000,45
360050462015002,45
360050336003001,49
360050193003000,44
360050462026000,47
360050229021003,44
360050002002004,43
360050123003010,41
360050462019000,45
360050328001000,49
360050378003003,47
360050396001002,47
360050398003001,47
360050159002001,41
360050127012001,41
360050089002000,41
360050083002001,41
360050083005000,41
360050093001027,41
360050264001004,45
360050264001005,45
360050117002005,41
360050117002002,41
360050117002024,41
360050335001002,50
360050335001003,50
360050335002007,50
360050307014000,50
360050293024006,50
360050335002015,50
360050297002005,50
360050293012002,50
360050293012004,50
360050293024007,50
360050077001010,40
360050073001003,40
360050033001006,40
360050031001007,40
360050239003002,46
360050381002000,46
360810623002005,104
360050233021000,46
360050385004002,48
360050385004005,48
360050395002001,48
360050264002009,45
360050002002007,43
360050078004001,43
360050092005001,43
360050098001003,43
360050098002001,43
360050098001004,43
360050098002002,43
360050199004002,44
360050189001000,44
360050189004001,44
360050199005000,44
360050211004000,44
360050001000002,
360050219001006,44
360050063001002,44
360050219001011,44
360050197002002,44
360050213011000,46
360050181022001,44
360050181022002,44
360050215011001,46
360050213011001,46
360050215023000,46
360050217001002,46
360050217001003,46
360050209001001,44
360050209001003,44
360050224032001,49
360050224042001,49
360050228004000,49
360050230001004,49
360050228002001,49
360050228002000,49
360050246001000,49
360050238002001,49
360050248001008,49
360050248003004,49
360050250002002,49
360050250002003,49
360050516002006,45
360050390002003,47
360050390001002,47
360050380002001,47
360050388002003,47
360050382001003,47
360050398001003,47
360050442002001,47
360050434001005,47
360050436001003,47
360050436001001,47
360050436001004,47
360050442003000,47
360050442005005,47
360050444002000,47
360050442004000,47
360050444001001,47
360050428001000,47
360050444002003,47
360050430003003,47
360050115021015,41
360050054002002,43
360050115021006,41
360050117001001,41
360050028001016,43
360050093006014,41
360050093006031,41
360050093006020,41
360050093006035,41
360050019002001,40
360050516003003,45
360050516004007,45
360050160000001,
360050287003000,50
360050279001002,50
360050279002002,50
360050279005000,50
360050281002000,50
360050283001002,50
360050277002003,50
360050309002004,50
360050177022000,44
360050165001015,42
360050167001000,42
360050323001001,50
360050149003002,42
360050163001000,42
360050369021000,48
360050155001000,42
360050151002000,42
360050153001006,42
360050153003000,42
360050385004000,48
360050385003001,48
360050375041002,48
360050391005000,48
360050373004000,48
360050373001001,48
360050391004000,48
360050166002007,45
360050166001008,45
360050302003002,45
360050276001004,45
360050059021000,44
360050276001020,45
360050302003007,45
360050046001010,43
360050215011003,46
360050231001013,46
360050229013002,46
360050072001000,43
360050276001005,45
360050274023001,45
360050160001002,45
360050247002001,46
360050375041001,48
360050334001025,49
360050389001002,48
360050334001022,52
360050393001001,48
360050121021002,41
360050334001009,49
360050318001005,49
360050330003002,49
360050251007001,46
360050145003000,42
360050195002003,44
360050063005001,44
360050063006001,44
360050059022000,44
360050183021000,44
360050051001001,40
360050063002033,40
360050046001009,43
360050042005001,43
360050040011001,43
360050098005000,43
360050016002004,43
360050019003016,40
360050019003025,40
360050019003037,40
360050051001013,40
360050090001004,43
360050302003012,45
360050323004007,50
360050194001002,45
360050051001011,40
360050063002030,40
360050269001004,52
360050269001002,52
360050249001000,46
360050269001011,52
360050251002001,46
360050253002003,52
360050267024000,50
360050265001003,52
360050265004000,52
360050239002001,46
360050239002000,46
360050237033000,46
360050237031003,46
360050403041000,52
360050403042000,52
360050342002010,49
360050344001002,49
360050324002003,49
360050326001001,49
360050296001010,49
360050364002001,47
360050364003000,47
360050121021001,41
360050115021002,41
360050115021017,41
360050138001031,45
360050130001009,45
360050130001003,45
360050138001035,45
360050138001001,45
360050138001025,45
360050138001014,45
360050138002001,45
360050118003007,45
360050118000003,
360050118003010,45
360050118002002,45
360050118002005,45
360050138001050,45
360050118002024,45
360050118002037,45
360050118002017,45
360050380004000,47
360050382001004,47
360050368002001,47
360050442003002,47
360050436002002,47
360050430002003,47
360810779062006,107
360050430002001,47
360050428001004,47
360050444004001,47
360050428002000,47
360050375043003,48
360050375043005,48
360050167002009,44
360050165001020,42
360050167002005,42
360050169001000,42
360050165001016,42
360050165001002,42
360050149001002,42
360050149002001,42
360050165001012,42
360050163001004,42
360050385003004,48
360050391003002,48
360050391004001,48
360050166002006,45
360050429021002,52
360050302004000,
360050276001021,45
360810671001006,104
360050276001019,45
360050302003001,45
360050504000005,
360050302003000,45
360050276001000,45
360050504001024,45
360050504001027,45
360050516001005,45
360050421002000,52
360050413004002,52
360050413004003,52
360050227031003,44
360050225003001,44
360050229023001,44
360050236002005,49
360050216012007,43
360050216022001,43
360050070003001,43
360050216011000,43
360050076004000,43
360050070002000,43
360050222002001,43
360050210025000,43
360050028002001,43
360050046001007,43
360050219001013,44
360050395003002,48
360050218005009,43
360050060001019,48
360050284001020,49
360050266012001,45
360050160002004,45
360050274014012,45
360050269001009,52
360050397001009,48
360050397001008,48
360050227021004,44
360050274014005,45
360050147012001,42
360050189001011,44
360050063003002,44
360050063002015,44
360050328002000,49
360050342002006,49
360050348004005,49
360050324001003,49
360050324001004,49
360050364003002,47
360050364001006,47
360050358006003,47
360050358005003,47
360050348003003,49
360050326002006,49
360050395004001,48
360050351002001,50
360050434001007,47
360050205021000,46
360050149001001,42
360050138001020,45
360050462011032,45
360050060001011,48
360050060001020,42
360050285001000,50
360810099001003,114
360050138001021,45
360050516003004,45
360050138001026,45
360050409001005,50
360050399014001,52
360050383013000,46
360050399023000,46
360050413001002,52
360050425003003,52
360050419003001,52
360050093001023,41
360050089001003,41
360050093001015,41
360050093001032,41
360050121012005,42
360050121021003,41
360050121012006,42
360050121011000,42
360050121021005,41
360050115021014,41
360050138002000,45
360050138001002,45
360811059004008,109
360050138002008,45
360050138001049,45
360050090001010,43
360050084001001,43
360050118000002,
360050118002038,45
360050264002002,45
360050516001014,45
360050516002003,45
360050388002000,47
360050388002002,47
360050382001000,47
360050388001000,47
360050414002002,47
360050414002000,47
360050414003001,47
360050434001003,47
360050434002000,47
360050444002001,47
360050442004003,47
360050442003005,47
360050444004002,47
360050090004000,43
360050096001006,43
360050074001000,43
360050098003012,43
360050098003014,43
360050090003000,43
360050090005000,43
360050090002008,45
360050004003002,43
360050084002003,43
360050289002000,50
360050414004016,47
360050337003006,50
360050351003007,50
360050293024003,50
360050345002007,50
360050287001000,50
360050285004002,50
360050285004005,50
360050277004001,50
360050279002000,50
360050279004000,50
360050281003002,50
360050431004000,52
360050277002001,50
360050169001001,42
360050167002001,42
360050167002004,42
360050169001005,42
360050149003003,42
360050169001004,42
360050250002000,49
360050244002000,49
360050090002001,45
360050098003003,43
360810659002007,104
360050098003005,43
360050090001002,43
360050152001006,45
360050138001042,45
360050449012000,47
360050138001010,45
360050227013005,46
360050213022004,44
360050205014003,46
360050241002000,46
360050233014000,46
360050233014001,46
360050229011001,46
360050227031004,44
360050235011005,46
360050229021000,44
360050229021002,44
360050225004000,44
360050179011001,44
360050181021000,44
360050181022000,44
360050225001000,44
360050225002003,44
360050177023001,44
360050229023002,44
360050240001001,49
360050076005000,43
360050218001000,43
360050216012005,43
360050076005002,43
360050516003014,45
360050516003015,45
360050118001023,45
360810492001005,107
360050516005009,45
360050435001007,50
360050358001000,47
360050395004004,48
360050165001004,42
360050247002003,46
360050053001002,46
360050380004002,47
360050378003001,47
360050380004005,47
360050424001002,47
360050426002003,47
360050404001000,47
360050404001004,47
360050458001000,47
360050458004001,47
360050426001002,47
360050426002006,47
360050448001005,47
360050426004000,47
360050456001001,47
360050484002004,47
360050379001006,46
360050289004001,50
360050019003022,40
360050019003018,40
360050504001017,45
360050504001003,45
360050504001005,45
360050516001000,45
360050279003000,50
360050279003001,50
360050419004000,52
360050419006000,52
360050431006000,52
360050419001003,52
360050435001000,47
360050435001002,47
360050449022000,47
360050451011003,47
360050414004010,47
360050414004011,47
360050414004012,47
360050418002001,47
360050391002001,48
360050391002002,48
360050373001002,48
360050373002001,48
360050373004001,48
360050371004000,48
360050365013000,48
360050371002001,48
360050365012001,48
360050391001002,48
360050016002001,43
360050016004007,43
360050002001002,43
360050004001002,43
360050002003009,43
360050288004002,49
360050288004007,49
360050462023008,47
360050462023009,47
360050462011030,47
360050307014002,50
360050399025001,46
360050425003002,52
360050456003009,47
360050351001000,50
360050345002009,50
360050351003000,50
360050051002008,40
360050051002011,40
360050023001006,40
360050019001007,40
360050043002003,40
360050039005000,40
360050039004000,40
360050025001001,40
360050039001000,40
360050173001003,44
360050143001012,44
360050143001004,44
360810306004033,113
360050288004001,49
360050288002007,49
360050256002003,49
360050358005000,47
360050350001001,49
360050358005002,47
360050348004001,49
360050318001000,49
360050283001010,50
360050310002010,49
360050375041007,48
360050042006002,43
360050184003006,45
360050201001016,44
360050285001002,50
360050434001000,47
360050251005000,46
360050160001010,45
360050516003007,45
360050063002011,44
360050063002004,44
360050194001019,45
360050063002008,44
360050401003000,52
360050401005000,52
360050403033000,52
360050401002003,52
360050403021001,52
360050401001000,52
360050399011000,52
360050403033001,52
360050399024000,46
360050399025000,46
360050399021001,46
360050422001001,47
360050115023002,41
360050115023001,41
360050093001004,41
360050093001005,41
360050093006007,41
360050093006006,41
360050093006008,41
360050117002017,41
360050093006019,41
360050019001013,40
360050189001005,44
360050516002008,45
360810103002000,114
360050516003010,45
360050516005003,45
360050516005004,45
360050449021000,47
360050395001002,48
360050414004017,47
360050334001020,52
360050380004003,47
360050430003000,47
360050430001000,47
360050424001003,47
360050386001001,47
360050460001005,47
360050444004000,47
360050448001004,47
360050462026001,47
360050456001000,47
360050456002002,47
360050051002012,40
360050431003000,52
360050421001000,52
360050435001003,50
360050449012005,47
360050451021001,47
360050449011001,47
360050449021005,47
360050449021002,47
360050451022007,47
360050414004013,47
360050418001003,47
360050418001009,47
360050418002003,47
360050418003001,47
360050418002002,47
360050373003002,48
360050391001003,48
360050371001003,48
360050371003003,48
360050371001000,48
360050371002000,48
360050365013001,48
360050389004000,48
360050363004004,48
360050361004000,48
360050365013002,48
360050367001002,48
360050123001001,42
360050125002001,42
360050157002002,42
360050161001003,42
360050157001006,42
360050157003006,42
360050266025000,45
360050059021001,44
360050173004004,44
360050065002003,40
360050067006001,40
360050067002000,40
360050069004000,40
360050004003013,43
360050044003001,43
360050046001011,43
360050020006001,43
360050020001000,43
360050040011003,43
360050040011005,43
360050173002001,44
360050042005004,43
360050016004000,43
360050002001000,43
360050002003016,43
360050004001004,43
360050002002010,43
360050288004005,49
360050288002004,49
360050276001003,45
360050421005003,52
360050281003001,50
360050368002000,47
360050462011018,47
360050462011019,45
360050462011006,47
360050462011011,45
360050456003018,47
360050337003010,50
360050405025000,52
360050397002000,52
360050405026001,52
360050407022002,52
360050385001006,48
360050385001004,48
360050387001007,48
360050316001002,49
360050318002000,49
360810561001009,104
360050316001001,49
360050326003000,49
360050316002004,49
360050314001001,49
360050356001004,47
360050314002001,49
360050312002004,49
360050312001000,49
360050358005001,47
360050358002004,47
360050356002008,47
360050360003006,49
360050460001007,47
360050310001008,49
360050205011013,44
360050002002005,43
360050001001002,114
360050001001022,114
360050001001020,114
360050001001024,114
360050444001002,47
360050428001002,47
360050444003000,47
360050428001005,47
360050115021003,41
360050115021001,41
360050056003004,43
360050054003000,43
360050115021005,41
360050028000001,
360050115021016,41
360050115023003,41
360050093003001,41
360050117001004,41
